bb_id,player_id,bat_speed,attack_angle,squared_up_pct,swing_length,pitch_speed,exit_velocity,launch_angle,is_barrel,is_hard_hit,is_sweet_spot,xwoba_est
327,100001,75.1,13.8,19.5,7.51,88.7,93.3,15.1,0,0,1,0.641
328,100001,77.0,5.5,7.1,7.47,91.3,69.3,-2.6,0,0,0,0.049
329,100001,76.4,16.4,31.5,7.23,92.2,90.2,8.3,0,0,1,0.485
330,100001,75.3,9.3,16.0,7.35,92.0,76.5,0.8,0,0,0,0.203
331,100001,76.5,13.8,35.3,7.63,91.6,112.2,4.6,1,1,0,0.783
332,100001,74.2,11.5,20.3,7.03,93.5,95.3,-5.2,0,1,0,0.247
333,100001,75.9,24.7,16.9,7.04,91.6,68.3,5.2,0,0,0,0.057
334,100001,71.6,25.1,21.2,7.32,88.4,72.4,22.6,0,0,1,0.204
335,100001,75.8,13.5,30.1,7.41,96.2,93.8,5.8,0,0,0,0.563
336,100001,76.9,13.6,20.8,6.97,96.1,86.8,28.0,0,0,1,0.28
337,100001,71.8,11.0,18.2,7.23,96.5,74.4,14.8,0,0,1,0.163
338,100001,74.6,19.8,21.0,7.23,88.1,103.9,23.3,1,1,1,0.717
339,100001,72.0,11.2,10.9,6.49,94.5,84.1,1.6,0,0,0,0.196
340,100001,72.4,10.7,26.7,7.18,95.9,94.5,9.1,0,0,1,0.593
341,100001,70.1,19.1,6.0,7.21,89.9,70.5,23.8,0,0,1,0.148
342,100001,79.2,10.0,18.7,7.2,93.5,96.9,19.3,0,1,1,0.687
343,100001,78.4,13.0,30.1,7.76,93.1,93.0,11.7,0,0,1,0.486
344,100001,76.4,3.7,25.8,6.83,99.9,91.6,17.7,0,0,1,0.55
345,100001,81.9,17.4,28.5,6.97,100.2,104.8,17.5,1,1,1,0.87
346,100001,73.6,24.8,22.3,6.35,87.7,73.4,35.1,0,0,0,0.104
347,100001,84.0,17.5,34.0,7.09,102.2,118.1,11.2,1,1,1,0.867
348,100001,73.5,22.0,31.7,7.12,90.3,94.3,-1.6,0,0,0,0.364
349,100001,75.3,8.1,27.2,7.08,96.9,104.1,11.6,0,1,1,0.836
350,100001,72.9,14.6,31.7,7.65,96.9,84.6,24.0,0,0,1,0.296
351,100001,75.8,7.5,30.1,7.56,90.0,85.6,15.0,0,0,1,0.449
352,100001,77.5,11.8,18.8,7.29,95.2,80.1,17.3,0,0,1,0.289
353,100001,73.9,17.8,10.2,7.13,93.1,84.4,13.3,0,0,1,0.386
354,100001,81.1,13.8,26.9,7.62,95.4,97.6,3.3,0,1,0,0.497
355,100001,75.3,4.7,28.1,7.25,94.3,89.1,11.9,0,0,1,0.508
356,100001,75.4,5.3,33.3,6.97,97.7,88.0,10.8,0,0,1,0.458
357,100001,70.9,4.9,14.0,6.66,93.8,71.4,-2.4,0,0,0,0.0
358,100001,76.0,16.1,14.3,7.11,92.9,85.5,30.6,0,0,1,0.275
359,100001,73.9,25.6,27.3,7.52,97.3,88.3,14.1,0,0,1,0.496
360,100001,72.1,21.4,22.3,8.06,95.5,82.0,13.8,0,0,1,0.401
361,100001,71.4,1.8,5.0,7.28,96.1,91.5,23.1,0,0,1,0.469
362,100001,84.0,21.7,26.5,6.99,91.2,97.3,33.0,0,1,0,0.257
363,100001,73.4,18.8,5.3,6.85,89.8,89.3,14.2,0,0,1,0.488
364,100001,68.8,3.9,14.0,7.45,91.5,75.5,7.7,0,0,0,0.124
365,100001,71.7,11.4,35.8,6.64,91.3,95.8,13.4,0,1,1,0.65
366,100001,74.2,19.8,40.3,7.45,96.3,98.6,-15.9,0,1,0,0.121
367,100001,76.4,16.5,11.4,7.55,96.9,71.2,4.7,0,0,0,0.059
368,100001,76.5,5.3,19.8,7.41,93.0,101.4,4.7,0,1,0,0.555
369,100001,76.9,16.9,23.3,7.18,98.5,91.6,12.2,0,0,1,0.489
370,100001,71.9,0.4,39.9,7.46,98.3,104.0,3.6,0,1,0,0.613
371,100001,75.7,11.9,18.3,7.32,94.4,81.7,26.5,0,0,1,0.228
372,100001,71.0,20.0,18.4,6.99,90.6,82.5,15.8,0,0,1,0.421
373,100001,72.0,13.3,37.6,7.91,99.0,89.4,-0.4,0,0,0,0.345
374,100001,70.9,10.2,19.4,7.14,93.3,95.4,14.4,0,1,1,0.599
375,100001,69.8,18.5,29.8,7.53,93.9,92.4,14.3,0,0,1,0.632
376,100001,78.4,19.0,8.9,6.41,92.3,87.9,17.0,0,0,1,0.475
377,100001,77.0,21.1,21.3,7.71,90.4,101.4,17.3,0,1,1,0.778
378,100001,78.1,18.4,7.2,7.77,88.4,92.5,47.6,0,0,0,0.08
379,100001,74.5,19.7,12.9,7.27,95.7,91.2,-9.4,0,0,0,0.102
380,100001,77.3,17.6,30.9,7.46,90.8,83.2,12.5,0,0,1,0.405
381,100001,67.7,14.8,22.5,7.46,104.2,80.7,14.7,0,0,1,0.295
382,100001,77.6,13.7,19.9,7.04,89.7,80.9,3.6,0,0,0,0.206
383,100001,75.0,11.8,15.8,7.45,89.1,91.3,23.5,0,0,1,0.491
384,100001,76.7,5.9,20.8,6.98,95.3,92.0,16.5,0,0,1,0.608
385,100001,75.8,7.5,25.8,7.05,98.9,81.4,6.8,0,0,0,0.282
386,100001,70.6,11.5,32.3,7.65,93.7,90.0,8.0,0,0,0,0.51
387,100001,68.7,14.6,3.0,7.6,95.5,62.4,13.2,0,0,1,0.072
388,100001,71.7,21.8,15.0,7.01,87.0,81.3,20.5,0,0,1,0.261
389,100001,76.5,12.9,24.4,7.0,91.1,77.2,11.9,0,0,1,0.286
390,100001,77.0,19.2,22.0,7.03,89.7,94.5,16.8,0,0,1,0.616
391,100001,69.2,19.7,26.8,7.52,86.9,89.3,23.0,0,0,1,0.448
392,100001,70.6,11.8,25.5,6.91,93.9,104.3,21.6,1,1,1,0.751
393,100001,71.6,16.8,20.0,7.39,85.7,91.2,0.8,0,0,0,0.453
394,100001,73.0,11.7,17.9,7.52,88.9,81.1,-1.9,0,0,0,0.181
395,100001,69.2,21.1,20.6,7.23,91.6,90.8,-1.6,0,0,0,0.29
396,100001,69.0,17.0,33.8,7.61,90.6,78.6,28.3,0,0,1,0.255
397,100001,71.2,6.1,16.0,7.15,94.9,75.5,9.3,0,0,1,0.161
398,100001,74.7,14.2,22.3,7.19,94.6,92.4,20.7,0,0,1,0.55
399,100001,69.9,23.1,24.7,6.92,96.6,69.4,4.5,0,0,0,0.112
400,100001,73.9,12.1,37.8,7.62,96.1,97.2,35.3,0,1,0,0.245
401,100001,78.4,15.9,20.1,6.99,97.5,83.2,8.0,0,0,0,0.405
402,100001,69.4,16.5,32.0,7.38,93.5,91.4,18.7,0,0,1,0.549
403,100001,73.6,7.0,34.6,7.24,94.6,86.1,18.1,0,0,1,0.472
404,100001,78.3,16.3,22.3,6.89,95.3,96.0,3.4,0,1,0,0.448
405,100001,72.8,4.8,20.9,7.05,94.0,87.5,-2.3,0,0,0,0.202
406,100001,72.2,9.4,19.8,7.74,92.1,97.7,11.8,0,1,1,0.661
407,100001,78.8,19.6,20.5,7.33,92.3,91.2,56.8,0,0,0,0.18
408,100001,73.2,15.3,31.0,6.91,90.6,85.7,19.2,0,0,1,0.468
409,100001,78.6,11.4,25.1,7.37,95.0,92.0,32.2,0,0,0,0.362
410,100001,76.0,15.9,25.2,7.21,93.2,80.3,31.5,0,0,1,0.23
411,100001,73.1,12.8,12.2,8.47,91.2,85.7,17.6,0,0,1,0.433
412,100001,76.2,13.3,13.7,7.36,91.2,90.4,0.4,0,0,0,0.384
413,100001,75.6,17.1,43.3,7.13,89.3,121.0,30.9,1,1,1,0.506
414,100001,78.2,8.8,21.2,7.76,96.9,86.9,-10.6,0,0,0,0.176
415,100001,72.3,13.4,15.6,6.62,93.8,81.8,34.2,0,0,0,0.106
416,100001,74.5,11.3,36.5,7.29,90.5,91.2,13.9,0,0,1,0.619
417,100001,74.1,3.7,25.6,7.96,96.3,93.1,-30.8,0,0,0,0.054
418,100001,77.0,7.7,28.4,7.22,91.5,97.1,3.2,0,1,0,0.517
419,100001,70.5,22.6,21.6,6.65,88.6,84.2,31.1,0,0,1,0.242
420,100001,78.2,15.5,19.9,7.12,97.1,100.8,12.4,0,1,1,0.801
421,100001,76.1,5.3,21.3,7.77,91.6,84.2,14.5,0,0,1,0.365
422,100001,69.4,4.0,9.8,7.39,92.1,86.8,-7.1,0,0,0,0.118
423,100001,79.0,12.5,22.1,6.97,93.6,97.0,-4.5,0,1,0,0.229
424,100001,82.9,22.6,25.7,7.02,97.5,98.1,21.6,0,1,1,0.559
425,100001,78.2,12.1,40.5,7.06,93.6,98.9,12.5,0,1,1,0.697
426,100001,79.8,21.0,23.8,7.39,89.3,113.6,16.5,1,1,1,0.947
427,100001,74.7,15.3,3.0,7.73,95.4,72.6,31.3,0,0,1,0.161
428,100001,68.0,16.0,22.0,7.63,91.8,86.4,5.0,0,0,0,0.364
429,100001,67.4,5.2,49.0,7.42,100.1,93.1,9.2,0,0,1,0.51
430,100001,75.3,18.8,31.2,6.79,93.5,109.7,19.7,1,1,1,1.019
431,100001,72.1,11.2,15.2,6.8,85.7,89.4,-9.1,0,0,0,0.091
432,100001,70.9,18.4,28.5,7.45,94.8,84.3,1.2,0,0,0,0.285
433,100001,74.1,8.3,15.9,6.79,100.3,91.4,8.5,0,0,1,0.419
434,100001,76.7,14.3,10.1,7.18,99.0,87.8,40.0,0,0,0,0.014
435,100001,68.8,15.3,19.6,7.37,99.9,80.6,22.8,0,0,1,0.3
436,100001,72.7,12.3,23.8,6.86,89.9,94.2,-10.2,0,0,0,0.22
437,100001,80.1,15.6,5.1,6.9,96.7,88.4,-24.8,0,0,0,0.073
438,100001,70.3,11.6,12.0,7.23,91.0,81.8,21.1,0,0,1,0.395
439,100001,77.7,9.3,23.0,7.44,94.3,91.8,8.0,0,0,1,0.53
440,100001,72.5,22.8,19.1,7.63,89.0,88.6,37.7,0,0,0,0.156
441,100002,67.7,15.2,21.4,7.86,94.7,83.7,20.6,0,0,1,0.348
442,100002,66.5,25.9,25.0,7.98,96.5,92.9,24.1,0,0,1,0.481
443,100002,70.1,19.7,8.1,8.73,91.9,72.4,-5.4,0,0,0,0.065
444,100002,72.3,17.0,23.5,7.53,92.0,86.8,-1.9,0,0,0,0.19
445,100002,63.7,14.8,26.7,8.93,93.6,83.5,-0.1,0,0,0,0.136
446,100002,64.6,11.4,28.2,7.86,95.4,92.7,0.0,0,0,0,0.366
448,100002,75.1,20.6,28.9,8.19,96.9,109.3,23.4,1,1,1,0.805
449,100002,68.5,15.1,24.1,8.87,91.9,84.0,29.0,0,0,1,0.232
450,100002,69.2,13.3,29.3,9.63,88.9,85.9,23.1,0,0,1,0.451
451,100002,62.3,13.7,36.1,7.71,100.4,87.5,27.6,0,0,1,0.355
452,100002,67.4,21.1,25.7,8.75,91.4,74.0,29.0,0,0,1,0.123
453,100002,69.3,22.5,29.6,7.87,91.5,79.9,25.3,0,0,1,0.242
454,100002,66.4,11.2,24.9,8.65,93.3,79.9,25.5,0,0,1,0.223
455,100002,71.5,11.2,20.5,8.43,93.7,95.7,23.1,0,1,1,0.591
456,100002,76.2,17.5,31.6,8.55,92.1,94.8,22.3,0,0,1,0.569
457,100002,63.8,24.3,21.3,8.18,93.4,76.5,40.9,0,0,0,0.161
458,100002,63.5,22.1,30.3,8.78,93.4,95.6,-8.4,0,1,0,0.161
460,100002,73.5,13.6,23.7,8.94,85.2,98.0,9.6,0,1,1,0.607
461,100002,71.3,9.6,23.5,8.36,100.1,81.7,24.6,0,0,1,0.292
462,100002,66.9,13.6,21.8,8.01,93.0,78.9,34.0,0,0,0,0.168
463,100002,67.5,24.8,11.0,9.06,95.5,93.8,6.0,0,0,0,0.507
464,100002,64.3,6.6,30.3,8.48,88.7,86.7,25.0,0,0,1,0.322
465,100002,70.8,5.5,28.8,9.17,91.9,87.2,-9.8,0,0,0,0.137
466,100002,65.9,10.2,34.7,8.93,91.1,94.9,-4.6,0,0,0,0.277
467,100002,66.4,16.9,21.6,8.22,98.6,92.5,13.9,0,0,1,0.694
468,100002,69.7,18.9,44.6,8.47,91.4,92.1,14.8,0,0,1,0.493
469,100002,66.7,17.8,23.0,8.55,96.2,86.2,-2.5,0,0,0,0.287
470,100002,66.5,22.2,18.3,9.04,91.2,88.4,30.7,0,0,1,0.274
471,100002,67.4,4.6,17.2,8.66,91.9,70.9,13.4,0,0,1,0.173
472,100002,70.4,22.3,10.1,8.56,92.6,79.6,36.0,0,0,0,0.161
473,100002,73.6,13.3,41.2,8.43,98.0,90.1,7.7,0,0,0,0.477
474,100002,69.6,19.6,39.6,8.49,86.9,84.8,19.1,0,0,1,0.443
475,100002,70.4,7.2,32.3,8.96,88.9,85.6,6.8,0,0,0,0.296
476,100002,66.6,15.2,18.1,8.5,86.7,83.5,37.2,0,0,0,0.062
477,100002,64.7,16.6,43.8,8.36,89.7,89.6,-20.2,0,0,0,0.004
478,100002,69.9,22.1,23.3,8.31,90.7,80.1,9.7,0,0,1,0.273
479,100002,68.0,5.7,24.1,8.31,87.8,84.4,5.7,0,0,0,0.33
480,100002,62.0,15.4,40.3,8.01,90.9,79.0,1.3,0,0,0,0.197
481,100002,66.1,8.7,32.9,8.24,86.4,90.5,5.3,0,0,0,0.377
482,100002,67.1,18.2,47.5,9.03,89.9,105.8,16.6,1,1,1,0.97
484,100002,73.0,22.9,22.8,8.75,94.9,87.0,23.7,0,0,1,0.41
485,100002,69.2,12.0,20.8,7.64,94.2,87.8,20.1,0,0,1,0.459
486,100002,72.6,20.7,9.1,8.7,90.0,62.7,17.7,0,0,1,0.0
487,100002,68.4,23.3,24.0,8.45,88.1,88.8,17.5,0,0,1,0.436
488,100002,67.7,5.3,37.5,8.33,89.5,117.6,3.2,1,1,0,0.661
489,100002,63.8,18.9,32.3,8.57,93.3,85.4,18.8,0,0,1,0.359
490,100002,67.4,20.9,26.8,8.33,96.5,86.0,-1.7,0,0,0,0.202
491,100002,67.4,13.6,17.2,7.76,96.7,88.2,19.6,0,0,1,0.437
492,100002,62.2,7.9,28.8,8.83,95.7,97.9,2.1,0,1,0,0.449
493,100002,65.3,20.8,36.2,8.59,90.9,97.4,37.2,0,1,0,0.177
494,100002,66.1,8.0,30.7,8.39,93.6,69.1,15.7,0,0,1,0.112
495,100002,68.9,14.1,28.2,8.16,92.4,92.7,29.3,0,0,1,0.413
496,100002,69.1,14.9,19.0,7.99,92.8,105.1,1.8,0,1,0,0.539
497,100002,65.2,19.5,34.9,8.58,100.6,95.8,14.6,0,1,1,0.714
498,100002,69.2,11.4,3.0,9.07,87.3,63.7,-4.7,0,0,0,0.035
499,100002,66.7,11.1,30.3,8.57,92.7,89.8,1.9,0,0,0,0.409
500,100002,56.5,15.8,51.0,8.02,97.7,81.0,32.1,0,0,0,0.148
501,100002,65.5,21.2,12.3,8.58,88.4,86.5,40.6,0,0,0,0.163
502,100002,71.5,28.9,24.3,8.48,91.2,79.4,14.0,0,0,1,0.334
503,100002,61.0,6.1,26.5,8.81,91.6,81.5,0.2,0,0,0,0.195
504,100002,67.8,17.1,22.2,8.72,92.7,76.7,16.1,0,0,1,0.31
505,100002,73.4,8.7,36.5,7.46,87.9,89.9,16.3,0,0,1,0.599
506,100002,64.5,21.3,31.1,8.69,95.6,99.5,-1.6,0,1,0,0.39
507,100002,67.4,9.5,28.1,8.15,95.8,88.3,-11.3,0,0,0,0.107
508,100002,62.4,11.1,34.2,8.01,95.3,82.1,17.5,0,0,1,0.307
509,100002,73.6,11.6,26.8,8.44,90.5,80.4,-13.7,0,0,0,0.064
510,100002,67.1,14.7,56.8,8.65,93.8,86.1,8.9,0,0,1,0.357
511,100002,67.5,17.1,28.1,7.93,90.4,75.7,19.2,0,0,1,0.197
512,100002,72.5,18.1,28.5,8.75,92.3,91.7,23.5,0,0,1,0.507
513,100002,69.9,15.1,10.4,8.77,101.0,89.5,13.3,0,0,1,0.475
514,100002,64.0,7.2,21.5,8.52,93.8,76.2,2.4,0,0,0,0.147
515,100002,64.9,19.5,37.5,8.2,89.3,102.5,30.5,1,1,1,0.509
516,100002,69.2,14.9,13.9,8.16,94.1,74.9,18.6,0,0,1,0.265
517,100002,65.0,22.2,6.1,8.86,88.8,70.4,13.7,0,0,1,0.113
518,100002,59.3,10.9,26.9,7.97,89.3,70.1,11.4,0,0,1,0.087
519,100002,67.2,5.6,39.6,8.88,89.9,100.5,10.5,0,1,1,0.769
520,100002,61.7,15.0,27.0,8.44,91.9,99.6,37.3,1,1,0,0.267
521,100002,73.5,23.0,23.4,8.47,96.8,74.8,33.2,0,0,0,0.178
522,100002,68.0,16.1,9.0,7.9,95.5,74.8,31.9,0,0,1,0.182
523,100002,63.9,14.0,30.9,8.45,95.3,97.0,6.0,0,1,0,0.534
524,100002,64.7,10.0,32.9,8.72,89.7,74.3,3.1,0,0,0,0.195
525,100002,60.2,25.7,9.7,8.04,91.6,76.2,22.7,0,0,1,0.161
526,100002,63.2,9.0,37.4,8.68,94.5,99.3,7.1,0,1,0,0.612
527,100002,71.2,10.8,33.9,8.53,91.3,93.1,-2.3,0,0,0,0.244
528,100002,75.8,18.6,37.4,8.28,92.5,102.7,35.1,1,1,0,0.221
529,100002,70.1,4.0,32.2,8.8,95.0,106.5,15.5,1,1,1,0.939
530,100002,67.0,22.8,32.8,7.73,92.3,105.5,18.9,1,1,1,0.783
531,100002,65.7,18.9,31.6,8.62,94.3,87.2,27.3,0,0,1,0.304
532,100002,63.7,20.6,34.9,9.07,99.1,84.5,23.5,0,0,1,0.417
533,100002,75.2,18.5,9.3,9.01,92.9,74.9,27.9,0,0,1,0.187
534,100002,66.7,14.2,12.4,8.64,97.6,87.3,-3.3,0,0,0,0.201
535,100002,75.4,8.8,19.6,8.4,95.5,77.3,6.9,0,0,0,0.239
536,100002,72.7,14.3,25.4,8.28,88.4,86.1,13.6,0,0,1,0.517
537,100002,60.8,9.3,30.3,8.4,89.6,83.1,17.4,0,0,1,0.371
538,100002,64.8,18.1,29.7,8.69,90.6,80.9,9.9,0,0,1,0.34
539,100002,64.8,20.0,37.2,8.22,90.5,91.5,-12.5,0,0,0,0.111
540,100002,67.1,24.0,37.5,8.77,93.2,113.4,10.0,1,1,1,0.951
541,100002,67.1,17.4,18.3,9.25,95.7,81.0,16.6,0,0,1,0.356
542,100002,78.8,20.7,28.9,8.48,97.9,93.2,21.6,0,0,1,0.502
543,100002,63.3,13.4,18.6,8.03,94.6,87.7,35.3,0,0,0,0.178
544,100002,68.2,12.3,24.8,8.03,91.9,87.5,19.9,0,0,1,0.556
545,100002,69.7,18.0,29.7,8.77,86.2,100.1,19.1,0,1,1,0.748
546,100002,67.4,12.9,3.0,8.48,93.7,75.1,12.4,0,0,1,0.228
547,100002,67.8,16.8,49.5,8.81,93.6,96.5,31.2,0,1,1,0.436
548,100002,63.4,8.8,32.0,8.32,94.1,71.0,1.1,0,0,0,0.042
549,100002,67.8,9.9,21.0,8.79,100.9,71.4,8.1,0,0,1,0.146
550,100002,69.3,19.0,44.9,8.45,97.8,82.7,4.8,0,0,0,0.334
551,100002,68.6,20.5,23.3,8.25,96.2,89.2,38.9,0,0,0,0.156
553,100002,72.7,19.2,22.0,8.08,91.7,98.0,10.0,0,1,1,0.686
554,100002,70.9,12.0,42.3,9.2,93.2,97.3,10.5,0,1,1,0.64
555,100002,67.6,15.3,25.6,8.47,90.8,83.1,21.9,0,0,1,0.336
556,100002,62.9,23.7,28.0,8.73,95.3,76.8,20.4,0,0,1,0.236
557,100002,65.1,20.0,38.1,8.31,94.7,96.1,13.1,0,1,1,0.675
558,100002,66.5,20.0,32.2,8.13,89.7,80.7,11.5,0,0,1,0.234
559,100002,68.3,26.6,26.1,8.42,97.7,79.2,31.0,0,0,1,0.124
560,100002,65.6,11.0,37.2,8.89,93.9,100.6,6.3,0,1,0,0.609
561,100002,63.8,9.3,50.7,8.32,87.4,97.9,3.4,0,1,0,0.524
562,100002,62.9,10.8,29.6,8.2,93.3,82.3,-6.5,0,0,0,0.104
563,100002,61.1,13.7,27.7,8.56,94.5,87.7,14.7,0,0,1,0.492
564,100002,66.5,1.1,28.2,8.68,96.9,87.2,-1.3,0,0,0,0.256
565,100002,61.8,13.9,39.1,9.08,92.3,91.5,9.8,0,0,1,0.457
566,100002,63.6,11.9,20.9,8.63,96.4,74.0,14.5,0,0,1,0.173
567,100002,65.9,19.9,24.0,8.73,94.2,101.4,29.6,1,1,1,0.285
568,100002,62.3,17.3,12.0,8.75,88.9,68.6,26.4,0,0,1,0.0
569,100002,68.8,11.6,15.4,8.1,88.5,93.3,18.8,0,0,1,0.591
570,100002,70.2,18.7,21.7,8.17,97.4,84.9,15.6,0,0,1,0.442
571,100002,65.3,19.5,26.1,8.12,97.7,92.1,12.1,0,0,1,0.502
572,100002,65.7,10.6,43.4,8.04,94.6,100.3,-3.0,0,1,0,0.273
573,100002,69.4,12.2,31.7,8.78,98.7,101.3,4.5,0,1,0,0.625
574,100002,64.7,1.8,18.0,8.6,97.2,73.2,2.1,0,0,0,0.058
575,100002,64.4,8.6,19.7,8.53,95.9,89.9,-1.6,0,0,0,0.251
576,100002,71.9,10.7,39.7,7.6,90.3,111.4,12.0,1,1,1,0.892
577,100002,70.7,15.6,37.3,9.22,99.6,93.5,3.1,0,0,0,0.43
578,100002,69.7,9.5,26.9,8.19,95.4,88.7,-12.1,0,0,0,0.024
579,100002,70.9,12.1,22.4,9.22,92.1,81.8,22.8,0,0,1,0.28
580,100002,59.9,7.8,37.3,8.0,91.2,82.7,1.7,0,0,0,0.262
581,100002,72.5,16.2,17.2,8.22,94.4,99.8,5.3,0,1,0,0.538
582,100002,68.9,17.7,30.3,7.73,87.7,79.4,3.5,0,0,0,0.262
583,100002,71.2,17.6,48.2,8.63,95.9,93.0,23.1,0,0,1,0.608
584,100002,68.8,15.3,28.6,8.12,90.2,101.2,33.1,1,1,0,0.312
585,100002,67.6,5.9,19.3,8.13,94.8,88.0,0.7,0,0,0,0.324
586,100002,66.3,11.5,30.5,8.02,91.7,105.0,8.7,0,1,1,0.763
587,100002,68.8,12.7,22.2,8.77,92.6,80.8,26.7,0,0,1,0.19
588,100002,66.2,12.8,13.4,8.75,90.9,78.7,-10.8,0,0,0,0.011
589,100002,70.7,15.6,33.3,9.14,92.9,86.4,41.2,0,0,0,0.089
590,100002,61.3,23.7,37.2,8.26,100.1,90.0,55.5,0,0,0,0.06
591,100002,65.3,20.1,23.7,8.58,98.3,69.1,-15.1,0,0,0,0.033
592,100002,75.1,9.3,23.0,8.05,94.7,96.2,8.0,0,1,0,0.535
593,100002,65.0,19.3,17.5,8.39,93.4,82.2,9.9,0,0,1,0.304
594,100002,66.5,19.0,25.2,8.32,96.5,84.9,15.6,0,0,1,0.447
595,100002,64.0,10.3,21.3,8.67,97.5,78.4,4.9,0,0,0,0.278
596,100002,68.6,20.3,17.0,8.86,90.6,73.7,30.8,0,0,1,0.092
597,100002,64.6,14.2,44.6,8.85,93.2,99.7,12.8,0,1,1,0.76
598,100002,66.7,6.7,31.1,8.21,87.1,76.5,-5.1,0,0,0,0.152
599,100002,70.6,17.9,32.1,8.85,97.4,96.7,15.7,0,1,1,0.728
600,100002,64.7,16.5,35.0,8.49,100.7,107.9,23.2,1,1,1,0.754
601,100002,70.4,13.8,33.9,8.39,93.8,105.0,-1.6,0,1,0,0.448
602,100002,70.5,15.0,22.7,8.25,86.1,71.9,-6.4,0,0,0,0.079
603,100002,71.4,10.9,29.2,8.31,95.6,86.4,36.8,0,0,0,0.2
604,100002,67.9,18.8,24.1,9.11,90.3,88.0,10.5,0,0,1,0.437
605,100002,79.7,14.9,30.8,8.61,91.2,96.5,13.1,0,1,1,0.721
606,100002,71.4,16.2,29.9,8.56,95.7,79.5,11.0,0,0,1,0.285
607,100002,68.6,17.3,23.0,8.41,94.4,88.6,24.4,0,0,1,0.405
608,100002,64.0,8.3,14.0,9.36,91.8,76.5,31.3,0,0,1,0.151
609,100002,67.0,9.8,28.0,8.96,91.2,102.3,17.4,0,1,1,0.898
610,100002,72.8,1.9,24.7,8.25,93.9,87.1,-17.8,0,0,0,0.083
611,100002,73.9,18.6,8.7,8.41,92.1,91.1,0.6,0,0,0,0.349
613,100002,70.4,16.0,35.8,8.55,92.3,84.2,12.5,0,0,1,0.371
614,100002,62.6,17.4,50.6,8.26,94.7,101.7,-5.0,0,1,0,0.365
615,100002,69.2,18.8,22.9,8.66,92.9,94.6,29.4,0,0,1,0.253
616,100002,62.7,8.0,21.5,9.01,88.6,70.6,-6.2,0,0,0,0.037
617,100002,61.7,14.8,16.1,8.04,97.0,77.3,34.2,0,0,0,0.1
618,100002,68.3,25.2,28.6,8.11,83.9,73.9,48.9,0,0,0,0.095
619,100002,69.4,25.5,28.5,8.33,91.9,86.8,22.2,0,0,1,0.333
620,100002,70.8,21.1,18.9,8.35,91.3,91.2,26.8,0,0,1,0.401
621,100002,69.3,17.2,25.0,9.2,94.0,83.1,1.2,0,0,0,0.264
622,100002,69.4,9.2,7.8,8.85,95.5,76.0,17.3,0,0,1,0.174
623,100002,63.6,19.5,35.4,8.83,97.4,79.3,13.0,0,0,1,0.28
624,100002,67.0,14.2,19.3,8.41,91.0,75.9,0.1,0,0,0,0.123
625,100002,61.6,18.5,26.3,8.4,95.6,97.1,14.8,0,1,1,0.757
626,100002,59.8,11.4,13.1,7.99,94.2,74.0,5.3,0,0,0,0.115
627,100002,70.2,14.1,21.1,8.78,87.5,75.4,9.9,0,0,1,0.209
628,100002,64.5,16.2,24.0,8.67,100.2,81.4,28.5,0,0,1,0.274
629,100002,70.7,16.7,26.5,8.95,88.5,73.8,6.4,0,0,0,0.15
630,100002,71.6,18.1,31.2,8.43,95.0,83.4,40.7,0,0,0,0.093
631,100002,65.0,11.7,40.3,8.45,94.9,103.5,-5.5,0,1,0,0.202
632,100002,69.6,7.1,33.6,8.56,94.5,90.5,28.1,0,0,1,0.358
633,100002,64.9,24.9,35.8,8.81,91.8,104.8,11.7,0,1,1,0.85
634,100002,60.4,30.1,40.4,7.99,96.4,88.0,30.1,0,0,1,0.241
635,100002,67.8,17.9,32.0,8.76,88.0,87.8,11.5,0,0,1,0.48
636,100002,65.6,7.2,26.3,8.5,93.3,90.0,2.8,0,0,0,0.406
637,100002,65.7,10.5,36.2,8.13,91.5,66.8,21.0,0,0,1,0.077
638,100002,74.9,18.2,36.8,7.77,91.1,98.4,37.7,1,1,0,0.153
639,100002,61.6,23.2,32.8,8.46,95.0,85.0,38.7,0,0,0,0.081
640,100002,68.8,7.9,12.8,9.01,97.3,93.4,2.6,0,0,0,0.343
641,100002,63.6,14.4,18.6,9.09,92.3,87.0,16.8,0,0,1,0.359
642,100002,70.8,16.4,24.0,8.63,96.2,78.3,6.2,0,0,0,0.221
643,100002,68.5,20.4,34.0,9.19,93.7,101.5,7.5,0,1,0,0.788
644,100002,68.8,13.1,26.4,8.49,90.4,84.2,-1.8,0,0,0,0.135
645,100002,63.8,5.8,37.4,8.84,92.6,81.3,0.1,0,0,0,0.15
646,100002,64.5,18.9,39.1,8.34,92.5,92.0,22.2,0,0,1,0.483
647,100002,70.9,21.9,38.0,8.32,91.1,92.5,-2.9,0,0,0,0.237
648,100002,74.1,14.7,38.1,8.27,95.0,110.7,14.1,1,1,1,0.973
649,100002,69.2,17.6,16.8,7.78,94.3,85.4,37.3,0,0,0,0.143
650,100002,64.0,12.3,31.2,8.95,87.9,86.5,26.9,0,0,1,0.42
651,100002,68.7,10.1,20.8,8.28,87.7,90.4,2.5,0,0,0,0.418
652,100002,76.6,21.3,11.0,8.22,95.0,94.4,3.2,0,0,0,0.464
653,100002,67.8,17.5,23.9,8.09,90.6,91.0,23.5,0,0,1,0.432
